date,region_level,region,variable,value,source
2020-06-20,hospital_district,Vaasa Hospital District,cases,0.0,THL
2020-06-20,hospital_district,Åland,cases,0.0,THL
2020-06-21,hospital_district,All areas,cases,5.0,THL
2020-06-21,hospital_district,Central Finland Hospital District,cases,0.0,THL
2020-06-21,hospital_district,Central Ostrobothnia Hospital District,cases,0.0,THL
2020-06-21,hospital_district,Helsinki and Uusimaa Hospital District,cases,4.0,THL
2020-06-21,hospital_district,Itä-Savo Hospital District,cases,0.0,THL
2020-06-21,hospital_district,Kainuu Hospital District,cases,0.0,THL
2020-06-21,hospital_district,Kanta-Häme Hospital District,cases,0.0,THL
2020-06-21,hospital_district,Kymenlaakso Hospital District,cases,0.0,THL
2020-06-21,hospital_district,Lappi Hospital District,cases,0.0,THL
2020-06-21,hospital_district,Länsi-Pohja Hospital District,cases,0.0,THL
2020-06-21,hospital_district,North Karelia Hospital District,cases,0.0,THL
2020-06-21,hospital_district,North Ostrobothnia Hospital District,cases,0.0,THL
2020-06-21,hospital_district,North Savo Hospital District,cases,0.0,THL
2020-06-21,hospital_district,Pirkanmaa Hospital District,cases,0.0,THL
2020-06-21,hospital_district,Päijät-Häme Hospital District,cases,0.0,THL
2020-06-21,hospital_district,Satakunta Hospital District,cases,0.0,THL
2020-06-21,hospital_district,South Karelia Hospital District,cases,0.0,THL
2020-06-21,hospital_district,South Ostrobothnia Hospital District,cases,0.0,THL
2020-06-21,hospital_district,South Savo Hospital District,cases,0.0,THL
2020-06-21,hospital_district,Southwest Finland Hospital District,cases,1.0,THL
2020-06-21,hospital_district,Vaasa Hospital District,cases,0.0,THL
2020-06-21,hospital_district,Åland,cases,0.0,THL
2020-06-22,hospital_district,All areas,cases,6.0,THL
2020-06-22,hospital_district,Central Finland Hospital District,cases,0.0,THL
2020-06-22,hospital_district,Central Ostrobothnia Hospital District,cases,0.0,THL
2020-06-22,hospital_district,Helsinki and Uusimaa Hospital District,cases,3.0,THL
2020-06-22,hospital_district,Itä-Savo Hospital District,cases,0.0,THL
2020-06-22,hospital_district,Kainuu Hospital District,cases,0.0,THL
2020-06-22,hospital_district,Kanta-Häme Hospital District,cases,0.0,THL
2020-06-22,hospital_district,Kymenlaakso Hospital District,cases,0.0,THL
2020-06-22,hospital_district,Lappi Hospital District,cases,0.0,THL
2020-06-22,hospital_district,Länsi-Pohja Hospital District,cases,1.0,THL
2020-06-22,hospital_district,North Karelia Hospital District,cases,0.0,THL
2020-06-22,hospital_district,North Ostrobothnia Hospital District,cases,0.0,THL
2020-06-22,hospital_district,North Savo Hospital District,cases,0.0,THL
2020-06-22,hospital_district,Pirkanmaa Hospital District,cases,0.0,THL
2020-06-22,hospital_district,Päijät-Häme Hospital District,cases,0.0,THL
2020-06-22,hospital_district,Satakunta Hospital District,cases,2.0,THL
2020-06-22,hospital_district,South Karelia Hospital District,cases,0.0,THL
2020-06-22,hospital_district,South Ostrobothnia Hospital District,cases,0.0,THL
2020-06-22,hospital_district,South Savo Hospital District,cases,0.0,THL
2020-06-22,hospital_district,Southwest Finland Hospital District,cases,0.0,THL
2020-06-22,hospital_district,Vaasa Hospital District,cases,0.0,THL
2020-06-22,hospital_district,Åland,cases,0.0,THL
2020-06-23,hospital_district,All areas,cases,17.0,THL
2020-06-23,hospital_district,Central Finland Hospital District,cases,0.0,THL
2020-06-23,hospital_district,Central Ostrobothnia Hospital District,cases,0.0,THL
2020-06-23,hospital_district,Helsinki and Uusimaa Hospital District,cases,11.0,THL
2020-06-23,hospital_district,Itä-Savo Hospital District,cases,0.0,THL
2020-06-23,hospital_district,Kainuu Hospital District,cases,0.0,THL
2020-06-23,hospital_district,Kanta-Häme Hospital District,cases,1.0,THL
2020-06-23,hospital_district,Kymenlaakso Hospital District,cases,1.0,THL
2020-06-23,hospital_district,Lappi Hospital District,cases,0.0,THL
2020-06-23,hospital_district,Länsi-Pohja Hospital District,cases,1.0,THL
2020-06-23,hospital_district,North Karelia Hospital District,cases,0.0,THL
2020-06-23,hospital_district,North Ostrobothnia Hospital District,cases,1.0,THL
2020-06-23,hospital_district,North Savo Hospital District,cases,0.0,THL
2020-06-23,hospital_district,Pirkanmaa Hospital District,cases,0.0,THL
2020-06-23,hospital_district,Päijät-Häme Hospital District,cases,0.0,THL
2020-06-23,hospital_district,Satakunta Hospital District,cases,0.0,THL
2020-06-23,hospital_district,South Karelia Hospital District,cases,0.0,THL
2020-06-23,hospital_district,South Ostrobothnia Hospital District,cases,0.0,THL
2020-06-23,hospital_district,South Savo Hospital District,cases,0.0,THL
2020-06-23,hospital_district,Southwest Finland Hospital District,cases,2.0,THL
2020-06-23,hospital_district,Vaasa Hospital District,cases,0.0,THL
2020-06-23,hospital_district,Åland,cases,0.0,THL
2020-06-24,hospital_district,All areas,cases,14.0,THL
2020-06-24,hospital_district,Central Finland Hospital District,cases,0.0,THL
2020-06-24,hospital_district,Central Ostrobothnia Hospital District,cases,0.0,THL
2020-06-24,hospital_district,Helsinki and Uusimaa Hospital District,cases,6.0,THL
2020-06-24,hospital_district,Itä-Savo Hospital District,cases,0.0,THL
2020-06-24,hospital_district,Kainuu Hospital District,cases,0.0,THL
2020-06-24,hospital_district,Kanta-Häme Hospital District,cases,0.0,THL
2020-06-24,hospital_district,Kymenlaakso Hospital District,cases,0.0,THL
2020-06-24,hospital_district,Lappi Hospital District,cases,0.0,THL
2020-06-24,hospital_district,Länsi-Pohja Hospital District,cases,0.0,THL
2020-06-24,hospital_district,North Karelia Hospital District,cases,0.0,THL
2020-06-24,hospital_district,North Ostrobothnia Hospital District,cases,0.0,THL
2020-06-24,hospital_district,North Savo Hospital District,cases,0.0,THL
2020-06-24,hospital_district,Pirkanmaa Hospital District,cases,0.0,THL
2020-06-24,hospital_district,Päijät-Häme Hospital District,cases,0.0,THL
2020-06-24,hospital_district,Satakunta Hospital District,cases,0.0,THL
2020-06-24,hospital_district,South Karelia Hospital District,cases,0.0,THL
2020-06-24,hospital_district,South Ostrobothnia Hospital District,cases,0.0,THL
2020-06-24,hospital_district,South Savo Hospital District,cases,0.0,THL
2020-06-24,hospital_district,Southwest Finland Hospital District,cases,7.0,THL
2020-06-24,hospital_district,Vaasa Hospital District,cases,0.0,THL
2020-06-24,hospital_district,Åland,cases,1.0,THL
2020-06-25,hospital_district,All areas,cases,3.0,THL
2020-06-25,hospital_district,Central Finland Hospital District,cases,0.0,THL
2020-06-25,hospital_district,Central Ostrobothnia Hospital District,cases,0.0,THL
2020-06-25,hospital_district,Helsinki and Uusimaa Hospital District,cases,3.0,THL
2020-06-25,hospital_district,Itä-Savo Hospital District,cases,0.0,THL
2020-06-25,hospital_district,Kainuu Hospital District,cases,0.0,THL
2020-06-25,hospital_district,Kanta-Häme Hospital District,cases,0.0,THL
2020-06-25,hospital_district,Kymenlaakso Hospital District,cases,0.0,THL
2020-06-25,hospital_district,Lappi Hospital District,cases,0.0,THL
2020-06-25,hospital_district,Länsi-Pohja Hospital District,cases,0.0,THL
2020-06-25,hospital_district,North Karelia Hospital District,cases,0.0,THL
2020-06-25,hospital_district,North Ostrobothnia Hospital District,cases,0.0,THL
2020-06-25,hospital_district,North Savo Hospital District,cases,0.0,THL
2020-06-25,hospital_district,Pirkanmaa Hospital District,cases,0.0,THL
2020-06-25,hospital_district,Päijät-Häme Hospital District,cases,0.0,THL
2020-06-25,hospital_district,Satakunta Hospital District,cases,0.0,THL
2020-06-25,hospital_district,South Karelia Hospital District,cases,0.0,THL
2020-06-25,hospital_district,South Ostrobothnia Hospital District,cases,0.0,THL
2020-06-25,hospital_district,South Savo Hospital District,cases,0.0,THL
2020-06-25,hospital_district,Southwest Finland Hospital District,cases,0.0,THL
2020-06-25,hospital_district,Vaasa Hospital District,cases,0.0,THL
2020-06-25,hospital_district,Åland,cases,0.0,THL
2020-06-26,hospital_district,All areas,cases,2.0,THL
2020-06-26,hospital_district,Central Finland Hospital District,cases,0.0,THL
2020-06-26,hospital_district,Central Ostrobothnia Hospital District,cases,0.0,THL
2020-06-26,hospital_district,Helsinki and Uusimaa Hospital District,cases,2.0,THL
2020-06-26,hospital_district,Itä-Savo Hospital District,cases,0.0,THL
2020-06-26,hospital_district,Kainuu Hospital District,cases,0.0,THL
2020-06-26,hospital_district,Kanta-Häme Hospital District,cases,0.0,THL
2020-06-26,hospital_district,Kymenlaakso Hospital District,cases,0.0,THL
2020-06-26,hospital_district,Lappi Hospital District,cases,0.0,THL
2020-06-26,hospital_district,Länsi-Pohja Hospital District,cases,0.0,THL
2020-06-26,hospital_district,North Karelia Hospital District,cases,0.0,THL
2020-06-26,hospital_district,North Ostrobothnia Hospital District,cases,0.0,THL
2020-06-26,hospital_district,North Savo Hospital District,cases,0.0,THL
2020-06-26,hospital_district,Pirkanmaa Hospital District,cases,0.0,THL
2020-06-26,hospital_district,Päijät-Häme Hospital District,cases,0.0,THL
2020-06-26,hospital_district,Satakunta Hospital District,cases,0.0,THL
2020-06-26,hospital_district,South Karelia Hospital District,cases,0.0,THL
2020-06-26,hospital_district,South Ostrobothnia Hospital District,cases,0.0,THL
2020-06-26,hospital_district,South Savo Hospital District,cases,0.0,THL
2020-06-26,hospital_district,Southwest Finland Hospital District,cases,0.0,THL
2020-06-26,hospital_district,Vaasa Hospital District,cases,0.0,THL
2020-06-26,hospital_district,Åland,cases,0.0,THL
2020-06-27,hospital_district,All areas,cases,7.0,THL
2020-06-27,hospital_district,Central Finland Hospital District,cases,0.0,THL
2020-06-27,hospital_district,Central Ostrobothnia Hospital District,cases,0.0,THL
2020-06-27,hospital_district,Helsinki and Uusimaa Hospital District,cases,7.0,THL
2020-06-27,hospital_district,Itä-Savo Hospital District,cases,0.0,THL
2020-06-27,hospital_district,Kainuu Hospital District,cases,0.0,THL
2020-06-27,hospital_district,Kanta-Häme Hospital District,cases,0.0,THL
2020-06-27,hospital_district,Kymenlaakso Hospital District,cases,0.0,THL
2020-06-27,hospital_district,Lappi Hospital District,cases,0.0,THL
2020-06-27,hospital_district,Länsi-Pohja Hospital District,cases,0.0,THL
2020-06-27,hospital_district,North Karelia Hospital District,cases,0.0,THL
2020-06-27,hospital_district,North Ostrobothnia Hospital District,cases,0.0,THL
2020-06-27,hospital_district,North Savo Hospital District,cases,0.0,THL
2020-06-27,hospital_district,Pirkanmaa Hospital District,cases,0.0,THL
2020-06-27,hospital_district,Päijät-Häme Hospital District,cases,0.0,THL
2020-06-27,hospital_district,Satakunta Hospital District,cases,0.0,THL
2020-06-27,hospital_district,South Karelia Hospital District,cases,0.0,THL
2020-06-27,hospital_district,South Ostrobothnia Hospital District,cases,0.0,THL
2020-06-27,hospital_district,South Savo Hospital District,cases,0.0,THL
2020-06-27,hospital_district,Southwest Finland Hospital District,cases,0.0,THL
2020-06-27,hospital_district,Vaasa Hospital District,cases,0.0,THL
2020-06-27,hospital_district,Åland,cases,0.0,THL
2020-06-28,hospital_district,All areas,cases,16.0,THL
2020-06-28,hospital_district,Central Finland Hospital District,cases,0.0,THL
2020-06-28,hospital_district,Central Ostrobothnia Hospital District,cases,0.0,THL
2020-06-28,hospital_district,Helsinki and Uusimaa Hospital District,cases,12.0,THL
2020-06-28,hospital_district,Itä-Savo Hospital District,cases,0.0,THL
2020-06-28,hospital_district,Kainuu Hospital District,cases,0.0,THL
2020-06-28,hospital_district,Kanta-Häme Hospital District,cases,1.0,THL
2020-06-28,hospital_district,Kymenlaakso Hospital District,cases,1.0,THL
2020-06-28,hospital_district,Lappi Hospital District,cases,1.0,THL
2020-06-28,hospital_district,Länsi-Pohja Hospital District,cases,0.0,THL
2020-06-28,hospital_district,North Karelia Hospital District,cases,0.0,THL
2020-06-28,hospital_district,North Ostrobothnia Hospital District,cases,0.0,THL
2020-06-28,hospital_district,North Savo Hospital District,cases,0.0,THL
2020-06-28,hospital_district,Pirkanmaa Hospital District,cases,0.0,THL
2020-06-28,hospital_district,Päijät-Häme Hospital District,cases,0.0,THL
2020-06-28,hospital_district,Satakunta Hospital District,cases,0.0,THL
2020-06-28,hospital_district,South Karelia Hospital District,cases,0.0,THL
2020-06-28,hospital_district,South Ostrobothnia Hospital District,cases,0.0,THL
2020-06-28,hospital_district,South Savo Hospital District,cases,0.0,THL
2020-06-28,hospital_district,Southwest Finland Hospital District,cases,1.0,THL
2020-06-28,hospital_district,Vaasa Hospital District,cases,0.0,THL
2020-06-28,hospital_district,Åland,cases,0.0,THL
2020-06-29,hospital_district,All areas,cases,10.0,THL
2020-06-29,hospital_district,Central Finland Hospital District,cases,1.0,THL
2020-06-29,hospital_district,Central Ostrobothnia Hospital District,cases,0.0,THL
2020-06-29,hospital_district,Helsinki and Uusimaa Hospital District,cases,7.0,THL
2020-06-29,hospital_district,Itä-Savo Hospital District,cases,0.0,THL
2020-06-29,hospital_district,Kainuu Hospital District,cases,0.0,THL
2020-06-29,hospital_district,Kanta-Häme Hospital District,cases,0.0,THL
2020-06-29,hospital_district,Kymenlaakso Hospital District,cases,0.0,THL
2020-06-29,hospital_district,Lappi Hospital District,cases,1.0,THL
2020-06-29,hospital_district,Länsi-Pohja Hospital District,cases,0.0,THL
2020-06-29,hospital_district,North Karelia Hospital District,cases,0.0,THL
2020-06-29,hospital_district,North Ostrobothnia Hospital District,cases,0.0,THL
2020-06-29,hospital_district,North Savo Hospital District,cases,0.0,THL
2020-06-29,hospital_district,Pirkanmaa Hospital District,cases,0.0,THL
2020-06-29,hospital_district,Päijät-Häme Hospital District,cases,0.0,THL
2020-06-29,hospital_district,Satakunta Hospital District,cases,0.0,THL
2020-06-29,hospital_district,South Karelia Hospital District,cases,0.0,THL
2020-06-29,hospital_district,South Ostrobothnia Hospital District,cases,0.0,THL
2020-06-29,hospital_district,South Savo Hospital District,cases,0.0,THL
2020-06-29,hospital_district,Southwest Finland Hospital District,cases,1.0,THL
2020-06-29,hospital_district,Vaasa Hospital District,cases,0.0,THL
2020-06-29,hospital_district,Åland,cases,0.0,THL
2020-06-30,hospital_district,All areas,cases,2.0,THL
2020-06-30,hospital_district,Central Finland Hospital District,cases,0.0,THL
2020-06-30,hospital_district,Central Ostrobothnia Hospital District,cases,0.0,THL
2020-06-30,hospital_district,Helsinki and Uusimaa Hospital District,cases,2.0,THL
2020-06-30,hospital_district,Itä-Savo Hospital District,cases,0.0,THL
2020-06-30,hospital_district,Kainuu Hospital District,cases,0.0,THL
2020-06-30,hospital_district,Kanta-Häme Hospital District,cases,0.0,THL
2020-06-30,hospital_district,Kymenlaakso Hospital District,cases,0.0,THL
2020-06-30,hospital_district,Lappi Hospital District,cases,0.0,THL
2020-06-30,hospital_district,Länsi-Pohja Hospital District,cases,0.0,THL
2020-06-30,hospital_district,North Karelia Hospital District,cases,0.0,THL
2020-06-30,hospital_district,North Ostrobothnia Hospital District,cases,0.0,THL
2020-06-30,hospital_district,North Savo Hospital District,cases,0.0,THL
2020-06-30,hospital_district,Pirkanmaa Hospital District,cases,0.0,THL
2020-06-30,hospital_district,Päijät-Häme Hospital District,cases,0.0,THL
2020-06-30,hospital_district,Satakunta Hospital District,cases,0.0,THL
2020-06-30,hospital_district,South Karelia Hospital District,cases,0.0,THL
2020-06-30,hospital_district,South Ostrobothnia Hospital District,cases,0.0,THL
2020-06-30,hospital_district,South Savo Hospital District,cases,0.0,THL
2020-06-30,hospital_district,Southwest Finland Hospital District,cases,0.0,THL
2020-06-30,hospital_district,Vaasa Hospital District,cases,0.0,THL
2020-06-30,hospital_district,Åland,cases,0.0,THL
2020-07-01,hospital_district,All areas,cases,7.0,THL
2020-07-01,hospital_district,Central Finland Hospital District,cases,0.0,THL
2020-07-01,hospital_district,Central Ostrobothnia Hospital District,cases,0.0,THL
2020-07-01,hospital_district,Helsinki and Uusimaa Hospital District,cases,7.0,THL
2020-07-01,hospital_district,Itä-Savo Hospital District,cases,0.0,THL
2020-07-01,hospital_district,Kainuu Hospital District,cases,0.0,THL
2020-07-01,hospital_district,Kanta-Häme Hospital District,cases,0.0,THL
2020-07-01,hospital_district,Kymenlaakso Hospital District,cases,0.0,THL
2020-07-01,hospital_district,Lappi Hospital District,cases,0.0,THL
2020-07-01,hospital_district,Länsi-Pohja Hospital District,cases,0.0,THL
2020-07-01,hospital_district,North Karelia Hospital District,cases,0.0,THL
2020-07-01,hospital_district,North Ostrobothnia Hospital District,cases,0.0,THL
2020-07-01,hospital_district,North Savo Hospital District,cases,0.0,THL
2020-07-01,hospital_district,Pirkanmaa Hospital District,cases,0.0,THL
2020-07-01,hospital_district,Päijät-Häme Hospital District,cases,0.0,THL
2020-07-01,hospital_district,Satakunta Hospital District,cases,0.0,THL
2020-07-01,hospital_district,South Karelia Hospital District,cases,0.0,THL
2020-07-01,hospital_district,South Ostrobothnia Hospital District,cases,0.0,THL
2020-07-01,hospital_district,South Savo Hospital District,cases,0.0,THL
2020-07-01,hospital_district,Southwest Finland Hospital District,cases,0.0,THL
2020-07-01,hospital_district,Vaasa Hospital District,cases,0.0,THL
2020-07-01,hospital_district,Åland,cases,0.0,THL
2020-07-02,hospital_district,All areas,cases,6.0,THL
2020-07-02,hospital_district,Central Finland Hospital District,cases,0.0,THL
2020-07-02,hospital_district,Central Ostrobothnia Hospital District,cases,0.0,THL
2020-07-02,hospital_district,Helsinki and Uusimaa Hospital District,cases,2.0,THL
2020-07-02,hospital_district,Itä-Savo Hospital District,cases,0.0,THL
2020-07-02,hospital_district,Kainuu Hospital District,cases,0.0,THL
2020-07-02,hospital_district,Kanta-Häme Hospital District,cases,0.0,THL
2020-07-02,hospital_district,Kymenlaakso Hospital District,cases,1.0,THL
2020-07-02,hospital_district,Lappi Hospital District,cases,0.0,THL
2020-07-02,hospital_district,Länsi-Pohja Hospital District,cases,0.0,THL
2020-07-02,hospital_district,North Karelia Hospital District,cases,0.0,THL
2020-07-02,hospital_district,North Ostrobothnia Hospital District,cases,1.0,THL
2020-07-02,hospital_district,North Savo Hospital District,cases,0.0,THL
2020-07-02,hospital_district,Pirkanmaa Hospital District,cases,0.0,THL
2020-07-02,hospital_district,Päijät-Häme Hospital District,cases,1.0,THL
2020-07-02,hospital_district,Satakunta Hospital District,cases,0.0,THL
2020-07-02,hospital_district,South Karelia Hospital District,cases,0.0,THL
2020-07-02,hospital_district,South Ostrobothnia Hospital District,cases,0.0,THL
2020-07-02,hospital_district,South Savo Hospital District,cases,0.0,THL
2020-07-02,hospital_district,Southwest Finland Hospital District,cases,1.0,THL
2020-07-02,hospital_district,Vaasa Hospital District,cases,0.0,THL
2020-07-02,hospital_district,Åland,cases,0.0,THL
2020-07-03,hospital_district,All areas,cases,2.0,THL
2020-07-03,hospital_district,Central Finland Hospital District,cases,0.0,THL
2020-07-03,hospital_district,Central Ostrobothnia Hospital District,cases,0.0,THL
2020-07-03,hospital_district,Helsinki and Uusimaa Hospital District,cases,2.0,THL
2020-07-03,hospital_district,Itä-Savo Hospital District,cases,0.0,THL
2020-07-03,hospital_district,Kainuu Hospital District,cases,0.0,THL
2020-07-03,hospital_district,Kanta-Häme Hospital District,cases,0.0,THL
2020-07-03,hospital_district,Kymenlaakso Hospital District,cases,0.0,THL
2020-07-03,hospital_district,Lappi Hospital District,cases,0.0,THL
2020-07-03,hospital_district,Länsi-Pohja Hospital District,cases,0.0,THL
2020-07-03,hospital_district,North Karelia Hospital District,cases,0.0,THL
2020-07-03,hospital_district,North Ostrobothnia Hospital District,cases,0.0,THL
2020-07-03,hospital_district,North Savo Hospital District,cases,0.0,THL
2020-07-03,hospital_district,Pirkanmaa Hospital District,cases,0.0,THL
2020-07-03,hospital_district,Päijät-Häme Hospital District,cases,0.0,THL
2020-07-03,hospital_district,Satakunta Hospital District,cases,0.0,THL
2020-07-03,hospital_district,South Karelia Hospital District,cases,0.0,THL
2020-07-03,hospital_district,South Ostrobothnia Hospital District,cases,0.0,THL
2020-07-03,hospital_district,South Savo Hospital District,cases,0.0,THL
2020-07-03,hospital_district,Southwest Finland Hospital District,cases,0.0,THL
2020-07-03,hospital_district,Vaasa Hospital District,cases,0.0,THL
2020-07-03,hospital_district,Åland,cases,0.0,THL
2020-07-04,hospital_district,All areas,cases,3.0,THL
2020-07-04,hospital_district,Central Finland Hospital District,cases,0.0,THL
2020-07-04,hospital_district,Central Ostrobothnia Hospital District,cases,0.0,THL
2020-07-04,hospital_district,Helsinki and Uusimaa Hospital District,cases,2.0,THL
2020-07-04,hospital_district,Itä-Savo Hospital District,cases,0.0,THL
2020-07-04,hospital_district,Kainuu Hospital District,cases,0.0,THL
2020-07-04,hospital_district,Kanta-Häme Hospital District,cases,0.0,THL
2020-07-04,hospital_district,Kymenlaakso Hospital District,cases,0.0,THL
2020-07-04,hospital_district,Lappi Hospital District,cases,0.0,THL
2020-07-04,hospital_district,Länsi-Pohja Hospital District,cases,0.0,THL
2020-07-04,hospital_district,North Karelia Hospital District,cases,0.0,THL
2020-07-04,hospital_district,North Ostrobothnia Hospital District,cases,0.0,THL
2020-07-04,hospital_district,North Savo Hospital District,cases,0.0,THL
2020-07-04,hospital_district,Pirkanmaa Hospital District,cases,0.0,THL
2020-07-04,hospital_district,Päijät-Häme Hospital District,cases,0.0,THL
2020-07-04,hospital_district,Satakunta Hospital District,cases,0.0,THL
2020-07-04,hospital_district,South Karelia Hospital District,cases,0.0,THL
2020-07-04,hospital_district,South Ostrobothnia Hospital District,cases,0.0,THL
2020-07-04,hospital_district,South Savo Hospital District,cases,0.0,THL
2020-07-04,hospital_district,Southwest Finland Hospital District,cases,1.0,THL
2020-07-04,hospital_district,Vaasa Hospital District,cases,0.0,THL
2020-07-04,hospital_district,Åland,cases,0.0,THL
2020-07-05,hospital_district,All areas,cases,8.0,THL
2020-07-05,hospital_district,Central Finland Hospital District,cases,0.0,THL
2020-07-05,hospital_district,Central Ostrobothnia Hospital District,cases,0.0,THL
2020-07-05,hospital_district,Helsinki and Uusimaa Hospital District,cases,2.0,THL
2020-07-05,hospital_district,Itä-Savo Hospital District,cases,0.0,THL
2020-07-05,hospital_district,Kainuu Hospital District,cases,0.0,THL
2020-07-05,hospital_district,Kanta-Häme Hospital District,cases,0.0,THL
2020-07-05,hospital_district,Kymenlaakso Hospital District,cases,0.0,THL
2020-07-05,hospital_district,Lappi Hospital District,cases,0.0,THL
2020-07-05,hospital_district,Länsi-Pohja Hospital District,cases,0.0,THL
2020-07-05,hospital_district,North Karelia Hospital District,cases,0.0,THL
2020-07-05,hospital_district,North Ostrobothnia Hospital District,cases,4.0,THL
2020-07-05,hospital_district,North Savo Hospital District,cases,0.0,THL
2020-07-05,hospital_district,Pirkanmaa Hospital District,cases,0.0,THL
2020-07-05,hospital_district,Päijät-Häme Hospital District,cases,1.0,THL
2020-07-05,hospital_district,Satakunta Hospital District,cases,0.0,THL
2020-07-05,hospital_district,South Karelia Hospital District,cases,0.0,THL
2020-07-05,hospital_district,South Ostrobothnia Hospital District,cases,0.0,THL
2020-07-05,hospital_district,South Savo Hospital District,cases,0.0,THL
2020-07-05,hospital_district,Southwest Finland Hospital District,cases,1.0,THL
2020-07-05,hospital_district,Vaasa Hospital District,cases,0.0,THL
2020-07-05,hospital_district,Åland,cases,0.0,THL
2020-07-06,hospital_district,All areas,cases,3.0,THL
2020-07-06,hospital_district,Central Finland Hospital District,cases,0.0,THL
2020-07-06,hospital_district,Central Ostrobothnia Hospital District,cases,0.0,THL
2020-07-06,hospital_district,Helsinki and Uusimaa Hospital District,cases,0.0,THL
2020-07-06,hospital_district,Itä-Savo Hospital District,cases,0.0,THL
2020-07-06,hospital_district,Kainuu Hospital District,cases,1.0,THL
2020-07-06,hospital_district,Kanta-Häme Hospital District,cases,0.0,THL
2020-07-06,hospital_district,Kymenlaakso Hospital District,cases,0.0,THL
2020-07-06,hospital_district,Lappi Hospital District,cases,1.0,THL
2020-07-06,hospital_district,Länsi-Pohja Hospital District,cases,0.0,THL
2020-07-06,hospital_district,North Karelia Hospital District,cases,0.0,THL
2020-07-06,hospital_district,North Ostrobothnia Hospital District,cases,0.0,THL
2020-07-06,hospital_district,North Savo Hospital District,cases,0.0,THL
2020-07-06,hospital_district,Pirkanmaa Hospital District,cases,0.0,THL
2020-07-06,hospital_district,Päijät-Häme Hospital District,cases,0.0,THL
2020-07-06,hospital_district,Satakunta Hospital District,cases,1.0,THL
2020-07-06,hospital_district,South Karelia Hospital District,cases,0.0,THL
2020-07-06,hospital_district,South Ostrobothnia Hospital District,cases,0.0,THL
2020-07-06,hospital_district,South Savo Hospital District,cases,0.0,THL
2020-07-06,hospital_district,Southwest Finland Hospital District,cases,0.0,THL
2020-07-06,hospital_district,Vaasa Hospital District,cases,0.0,THL
2020-07-06,hospital_district,Åland,cases,0.0,THL
2020-07-07,hospital_district,All areas,cases,9.0,THL
2020-07-07,hospital_district,Central Finland Hospital District,cases,1.0,THL
2020-07-07,hospital_district,Central Ostrobothnia Hospital District,cases,0.0,THL
2020-07-07,hospital_district,Helsinki and Uusimaa Hospital District,cases,0.0,THL
2020-07-07,hospital_district,Itä-Savo Hospital District,cases,0.0,THL
2020-07-07,hospital_district,Kainuu Hospital District,cases,0.0,THL
2020-07-07,hospital_district,Kanta-Häme Hospital District,cases,0.0,THL
2020-07-07,hospital_district,Kymenlaakso Hospital District,cases,0.0,THL
2020-07-07,hospital_district,Lappi Hospital District,cases,0.0,THL
2020-07-07,hospital_district,Länsi-Pohja Hospital District,cases,0.0,THL
2020-07-07,hospital_district,North Karelia Hospital District,cases,0.0,THL
2020-07-07,hospital_district,North Ostrobothnia Hospital District,cases,4.0,THL
2020-07-07,hospital_district,North Savo Hospital District,cases,0.0,THL
2020-07-07,hospital_district,Pirkanmaa Hospital District,cases,0.0,THL
2020-07-07,hospital_district,Päijät-Häme Hospital District,cases,1.0,THL
2020-07-07,hospital_district,Satakunta Hospital District,cases,1.0,THL
2020-07-07,hospital_district,South Karelia Hospital District,cases,0.0,THL
2020-07-07,hospital_district,South Ostrobothnia Hospital District,cases,0.0,THL
2020-07-07,hospital_district,South Savo Hospital District,cases,0.0,THL
2020-07-07,hospital_district,Southwest Finland Hospital District,cases,2.0,THL
2020-07-07,hospital_district,Vaasa Hospital District,cases,0.0,THL
2020-07-07,hospital_district,Åland,cases,0.0,THL
2020-07-08,hospital_district,All areas,cases,8.0,THL
2020-07-08,hospital_district,Central Finland Hospital District,cases,0.0,THL
2020-07-08,hospital_district,Central Ostrobothnia Hospital District,cases,0.0,THL
2020-07-08,hospital_district,Helsinki and Uusimaa Hospital District,cases,3.0,THL
2020-07-08,hospital_district,Itä-Savo Hospital District,cases,0.0,THL
2020-07-08,hospital_district,Kainuu Hospital District,cases,0.0,THL
2020-07-08,hospital_district,Kanta-Häme Hospital District,cases,0.0,THL
2020-07-08,hospital_district,Kymenlaakso Hospital District,cases,0.0,THL
2020-07-08,hospital_district,Lappi Hospital District,cases,0.0,THL
2020-07-08,hospital_district,Länsi-Pohja Hospital District,cases,0.0,THL
2020-07-08,hospital_district,North Karelia Hospital District,cases,0.0,THL
2020-07-08,hospital_district,North Ostrobothnia Hospital District,cases,0.0,THL
2020-07-08,hospital_district,North Savo Hospital District,cases,0.0,THL
2020-07-08,hospital_district,Pirkanmaa Hospital District,cases,1.0,THL
2020-07-08,hospital_district,Päijät-Häme Hospital District,cases,3.0,THL
2020-07-08,hospital_district,Satakunta Hospital District,cases,0.0,THL
2020-07-08,hospital_district,South Karelia Hospital District,cases,0.0,THL
2020-07-08,hospital_district,South Ostrobothnia Hospital District,cases,0.0,THL
2020-07-08,hospital_district,South Savo Hospital District,cases,0.0,THL
2020-07-08,hospital_district,Southwest Finland Hospital District,cases,0.0,THL
2020-07-08,hospital_district,Vaasa Hospital District,cases,1.0,THL
2020-07-08,hospital_district,Åland,cases,0.0,THL
2020-07-09,hospital_district,All areas,cases,6.0,THL
